Graph,True,CDC,MachineL,Autocorrelation,Trend,Variability,PointsA,PointsB,EffectSize,Expert,Decision
306,0,0,0,0,30,0.25,3,10,0,E,0
307,0,0,0,0.2,30,0.1,3,10,0,A,0
307,0,0,0,0.2,30,0.1,3,10,0,B,0
307,0,0,0,0.2,30,0.1,3,10,0,C,0
307,0,0,0,0.2,30,0.1,3,10,0,D,0
307,0,0,0,0.2,30,0.1,3,10,0,E,0
308,1,0,0,0.2,0,0.25,3,10,2,A,0
308,1,0,0,0.2,0,0.25,3,10,2,B,0
308,1,0,0,0.2,0,0.25,3,10,2,C,0
308,1,0,0,0.2,0,0.25,3,10,2,D,0
308,1,0,0,0.2,0,0.25,3,10,2,E,0
309,0,0,0,0.2,0,0.1,5,10,0,A,0
309,0,0,0,0.2,0,0.1,5,10,0,B,0
309,0,0,0,0.2,0,0.1,5,10,0,C,0
309,0,0,0,0.2,0,0.1,5,10,0,D,0
309,0,0,0,0.2,0,0.1,5,10,0,E,0
310,0,1,1,0.2,30,0.25,5,5,0,A,1
310,0,1,1,0.2,30,0.25,5,5,0,B,1
310,0,1,1,0.2,30,0.25,5,5,0,C,1
310,0,1,1,0.2,30,0.25,5,5,0,D,1
310,0,1,1,0.2,30,0.25,5,5,0,E,1
311,0,1,0,0,30,0.1,3,10,0,A,1
311,0,1,0,0,30,0.1,3,10,0,B,1
311,0,1,0,0,30,0.1,3,10,0,C,1
311,0,1,0,0,30,0.1,3,10,0,D,1
311,0,1,0,0,30,0.1,3,10,0,E,1
312,1,0,1,0,30,0.1,5,5,4,A,1
312,1,0,1,0,30,0.1,5,5,4,B,1
312,1,0,1,0,30,0.1,5,5,4,C,1
312,1,0,1,0,30,0.1,5,5,4,D,1
312,1,0,1,0,30,0.1,5,5,4,E,0
313,1,1,1,0.2,0,0.1,3,5,5,A,1
313,1,1,1,0.2,0,0.1,3,5,5,B,1
313,1,1,1,0.2,0,0.1,3,5,5,C,1
313,1,1,1,0.2,0,0.1,3,5,5,D,1
313,1,1,1,0.2,0,0.1,3,5,5,E,1
314,1,1,1,0,0,0.25,3,10,2,A,1
314,1,1,1,0,0,0.25,3,10,2,B,1
314,1,1,1,0,0,0.25,3,10,2,C,1
314,1,1,1,0,0,0.25,3,10,2,D,1
314,1,1,1,0,0,0.25,3,10,2,E,1
315,1,1,1,0,30,0.1,3,10,3,A,1
315,1,1,1,0,30,0.1,3,10,3,B,1
315,1,1,1,0,30,0.1,3,10,3,C,0
315,1,1,1,0,30,0.1,3,10,3,D,1
315,1,1,1,0,30,0.1,3,10,3,E,1
316,1,1,1,0,30,0.25,3,5,3,A,1
316,1,1,1,0,30,0.25,3,5,3,B,1
316,1,1,1,0,30,0.25,3,5,3,C,1
316,1,1,1,0,30,0.25,3,5,3,D,1
316,1,1,1,0,30,0.25,3,5,3,E,1
317,1,0,0,0.2,30,0.25,5,10,1,A,1
317,1,0,0,0.2,30,0.25,5,10,1,B,0
317,1,0,0,0.2,30,0.25,5,10,1,C,0
317,1,0,0,0.2,30,0.25,5,10,1,D,0
317,1,0,0,0.2,30,0.25,5,10,1,E,0
318,1,0,1,0.2,0,0.1,3,5,2,A,0
318,1,0,1,0.2,0,0.1,3,5,2,B,0
318,1,0,1,0.2,0,0.1,3,5,2,C,0
318,1,0,1,0.2,0,0.1,3,5,2,D,0
318,1,0,1,0.2,0,0.1,3,5,2,E,0
319,1,1,1,0,30,0.25,3,5,2,A,1
319,1,1,1,0,30,0.25,3,5,2,B,1
319,1,1,1,0,30,0.25,3,5,2,C,1
319,1,1,1,0,30,0.25,3,5,2,D,1
319,1,1,1,0,30,0.25,3,5,2,E,0
320,1,1,0,0.2,0,0.25,5,5,2,A,1
320,1,1,0,0.2,0,0.25,5,5,2,B,0
320,1,1,0,0.2,0,0.25,5,5,2,C,0
320,1,1,0,0.2,0,0.25,5,5,2,D,0
320,1,1,0,0.2,0,0.25,5,5,2,E,0
321,1,1,1,0,30,0.25,5,5,5,A,1
321,1,1,1,0,30,0.25,5,5,5,B,1
321,1,1,1,0,30,0.25,5,5,5,C,1
321,1,1,1,0,30,0.25,5,5,5,D,1
321,1,1,1,0,30,0.25,5,5,5,E,1
322,1,1,1,0,0,0.1,5,5,2,A,0
322,1,1,1,0,0,0.1,5,5,2,B,0
322,1,1,1,0,0,0.1,5,5,2,C,0
322,1,1,1,0,0,0.1,5,5,2,D,0
322,1,1,1,0,0,0.1,5,5,2,E,1
323,1,1,1,0.2,0,0.1,5,10,5,A,1
323,1,1,1,0.2,0,0.1,5,10,5,B,0
323,1,1,1,0.2,0,0.1,5,10,5,C,0
323,1,1,1,0.2,0,0.1,5,10,5,D,1
323,1,1,1,0.2,0,0.1,5,10,5,E,1
324,0,0,0,0.2,0,0.25,3,10,0,A,0
324,0,0,0,0.2,0,0.25,3,10,0,B,0
324,0,0,0,0.2,0,0.25,3,10,0,C,0
324,0,0,0,0.2,0,0.25,3,10,0,D,0
324,0,0,0,0.2,0,0.25,3,10,0,E,0
325,1,0,1,0,0,0.1,5,10,2,A,0
325,1,0,1,0,0,0.1,5,10,2,B,0
325,1,0,1,0,0,0.1,5,10,2,C,0
325,1,0,1,0,0,0.1,5,10,2,D,0
325,1,0,1,0,0,0.1,5,10,2,E,0
326,1,1,1,0,30,0.25,3,5,4,A,1
326,1,1,1,0,30,0.25,3,5,4,B,1
326,1,1,1,0,30,0.25,3,5,4,C,1
326,1,1,1,0,30,0.25,3,5,4,D,1
326,1,1,1,0,30,0.25,3,5,4,E,1
327,1,0,0,0.2,0,0.1,3,5,2,A,0
327,1,0,0,0.2,0,0.1,3,5,2,B,0
327,1,0,0,0.2,0,0.1,3,5,2,C,0
327,1,0,0,0.2,0,0.1,3,5,2,D,0
327,1,0,0,0.2,0,0.1,3,5,2,E,0
328,0,0,0,0,30,0.25,3,10,0,A,1
328,0,0,0,0,30,0.25,3,10,0,B,0
328,0,0,0,0,30,0.25,3,10,0,C,0
328,0,0,0,0,30,0.25,3,10,0,D,0
328,0,0,0,0,30,0.25,3,10,0,E,0
329,1,1,1,0,30,0.1,5,5,1,A,1
329,1,1,1,0,30,0.1,5,5,1,B,1
329,1,1,1,0,30,0.1,5,5,1,C,0
329,1,1,1,0,30,0.1,5,5,1,D,1
329,1,1,1,0,30,0.1,5,5,1,E,1
330,1,1,1,0.2,0,0.25,5,10,3,A,1
330,1,1,1,0.2,0,0.25,5,10,3,B,1
330,1,1,1,0.2,0,0.25,5,10,3,C,1
330,1,1,1,0.2,0,0.25,5,10,3,D,1
330,1,1,1,0.2,0,0.25,5,10,3,E,1
331,1,1,1,0.2,0,0.1,5,5,2,A,0
331,1,1,1,0.2,0,0.1,5,5,2,B,0
331,1,1,1,0.2,0,0.1,5,5,2,C,0
331,1,1,1,0.2,0,0.1,5,5,2,D,0
331,1,1,1,0.2,0,0.1,5,5,2,E,1
332,0,0,0,0,30,0.25,3,5,0,A,0
332,0,0,0,0,30,0.25,3,5,0,B,0
332,0,0,0,0,30,0.25,3,5,0,C,0
332,0,0,0,0,30,0.25,3,5,0,D,0
332,0,0,0,0,30,0.25,3,5,0,E,0
333,1,1,1,0,30,0.25,3,10,4,A,1
333,1,1,1,0,30,0.25,3,10,4,B,1
333,1,1,1,0,30,0.25,3,10,4,C,1
333,1,1,1,0,30,0.25,3,10,4,D,1
333,1,1,1,0,30,0.25,3,10,4,E,1
334,1,1,1,0.2,0,0.1,5,5,3,A,1
334,1,1,1,0.2,0,0.1,5,5,3,B,0
334,1,1,1,0.2,0,0.1,5,5,3,C,0
334,1,1,1,0.2,0,0.1,5,5,3,D,1
334,1,1,1,0.2,0,0.1,5,5,3,E,1
335,1,1,1,0.2,0,0.1,3,10,4,A,1
335,1,1,1,0.2,0,0.1,3,10,4,B,1
335,1,1,1,0.2,0,0.1,3,10,4,C,1
335,1,1,1,0.2,0,0.1,3,10,4,D,1
335,1,1,1,0.2,0,0.1,3,10,4,E,1
336,0,0,0,0,30,0.25,3,5,0,A,0
336,0,0,0,0,30,0.25,3,5,0,B,0
336,0,0,0,0,30,0.25,3,5,0,C,0
336,0,0,0,0,30,0.25,3,5,0,D,0
336,0,0,0,0,30,0.25,3,5,0,E,0
337,0,0,0,0,30,0.25,5,10,0,A,1
337,0,0,0,0,30,0.25,5,10,0,B,0
337,0,0,0,0,30,0.25,5,10,0,C,0
337,0,0,0,0,30,0.25,5,10,0,D,0
337,0,0,0,0,30,0.25,5,10,0,E,0
338,1,1,0,0.2,30,0.1,3,10,3,A,1
338,1,1,0,0.2,30,0.1,3,10,3,B,0
338,1,1,0,0.2,30,0.1,3,10,3,C,0
338,1,1,0,0.2,30,0.1,3,10,3,D,1
338,1,1,0,0.2,30,0.1,3,10,3,E,1
339,1,1,0,0,30,0.1,3,10,1,A,1
339,1,1,0,0,30,0.1,3,10,1,B,0
339,1,1,0,0,30,0.1,3,10,1,C,0
339,1,1,0,0,30,0.1,3,10,1,D,0
339,1,1,0,0,30,0.1,3,10,1,E,1
340,1,1,0,0.2,30,0.1,3,5,3,A,1
340,1,1,0,0.2,30,0.1,3,5,3,B,0
340,1,1,0,0.2,30,0.1,3,5,3,C,0
340,1,1,0,0.2,30,0.1,3,5,3,D,0
340,1,1,0,0.2,30,0.1,3,5,3,E,1
341,1,1,0,0.2,0,0.25,5,5,3,A,1
341,1,1,0,0.2,0,0.25,5,5,3,B,0
341,1,1,0,0.2,0,0.25,5,5,3,C,0
341,1,1,0,0.2,0,0.25,5,5,3,D,0
341,1,1,0,0.2,0,0.25,5,5,3,E,0
342,1,1,1,0,30,0.1,3,10,3,A,1
342,1,1,1,0,30,0.1,3,10,3,B,1
342,1,1,1,0,30,0.1,3,10,3,C,1
342,1,1,1,0,30,0.1,3,10,3,D,1
342,1,1,1,0,30,0.1,3,10,3,E,1
343,1,1,1,0.2,30,0.1,5,10,4,A,1
343,1,1,1,0.2,30,0.1,5,10,4,B,1
343,1,1,1,0.2,30,0.1,5,10,4,C,1
343,1,1,1,0.2,30,0.1,5,10,4,D,1
343,1,1,1,0.2,30,0.1,5,10,4,E,1
344,1,1,1,0,30,0.1,5,5,1,A,1
344,1,1,1,0,30,0.1,5,5,1,B,1
344,1,1,1,0,30,0.1,5,5,1,C,0
344,1,1,1,0,30,0.1,5,5,1,D,1
344,1,1,1,0,30,0.1,5,5,1,E,0
345,1,0,1,0,30,0.1,3,10,2,A,1
345,1,0,1,0,30,0.1,3,10,2,B,1
345,1,0,1,0,30,0.1,3,10,2,C,0
345,1,0,1,0,30,0.1,3,10,2,D,0
345,1,0,1,0,30,0.1,3,10,2,E,0
346,1,1,1,0,30,0.1,5,10,1,A,1
346,1,1,1,0,30,0.1,5,10,1,B,0
346,1,1,1,0,30,0.1,5,10,1,C,0
346,1,1,1,0,30,0.1,5,10,1,D,1
346,1,1,1,0,30,0.1,5,10,1,E,0
347,1,0,0,0.2,0,0.25,5,10,1,A,0
347,1,0,0,0.2,0,0.25,5,10,1,B,0
347,1,0,0,0.2,0,0.25,5,10,1,C,0
347,1,0,0,0.2,0,0.25,5,10,1,D,0
347,1,0,0,0.2,0,0.25,5,10,1,E,0
348,1,1,0,0,30,0.1,5,10,1,A,1
348,1,1,0,0,30,0.1,5,10,1,B,0
348,1,1,0,0,30,0.1,5,10,1,C,0
348,1,1,0,0,30,0.1,5,10,1,D,1
348,1,1,0,0,30,0.1,5,10,1,E,1
349,1,0,1,0.2,30,0.1,5,5,2,A,1
349,1,0,1,0.2,30,0.1,5,5,2,B,0
349,1,0,1,0.2,30,0.1,5,5,2,C,0
349,1,0,1,0.2,30,0.1,5,5,2,D,1
349,1,0,1,0.2,30,0.1,5,5,2,E,0
350,0,1,0,0,30,0.1,5,10,0,A,1
350,0,1,0,0,30,0.1,5,10,0,B,0
350,0,1,0,0,30,0.1,5,10,0,C,0
350,0,1,0,0,30,0.1,5,10,0,D,1
350,0,1,0,0,30,0.1,5,10,0,E,0
351,1,0,1,0.2,0,0.25,3,10,5,A,1
351,1,0,1,0.2,0,0.25,3,10,5,B,1
351,1,0,1,0.2,0,0.25,3,10,5,C,1
351,1,0,1,0.2,0,0.25,3,10,5,D,1
351,1,0,1,0.2,0,0.25,3,10,5,E,0
352,0,0,0,0,0,0.1,3,5,0,A,0
352,0,0,0,0,0,0.1,3,5,0,B,0
352,0,0,0,0,0,0.1,3,5,0,C,0
352,0,0,0,0,0,0.1,3,5,0,D,0
352,0,0,0,0,0,0.1,3,5,0,E,0
353,0,0,0,0,0,0.1,5,10,0,A,0
353,0,0,0,0,0,0.1,5,10,0,B,0
353,0,0,0,0,0,0.1,5,10,0,C,0
353,0,0,0,0,0,0.1,5,10,0,D,0
353,0,0,0,0,0,0.1,5,10,0,E,0
354,1,1,1,0,0,0.1,5,10,5,A,1
354,1,1,1,0,0,0.1,5,10,5,B,1
354,1,1,1,0,0,0.1,5,10,5,C,1
354,1,1,1,0,0,0.1,5,10,5,D,1
354,1,1,1,0,0,0.1,5,10,5,E,1
355,1,0,1,0.2,30,0.25,5,10,1,A,1
355,1,0,1,0.2,30,0.25,5,10,1,B,0
355,1,0,1,0.2,30,0.25,5,10,1,C,0
355,1,0,1,0.2,30,0.25,5,10,1,D,1
355,1,0,1,0.2,30,0.25,5,10,1,E,0
356,0,0,0,0,30,0.1,3,10,0,A,1
356,0,0,0,0,30,0.1,3,10,0,B,0
356,0,0,0,0,30,0.1,3,10,0,C,0
356,0,0,0,0,30,0.1,3,10,0,D,0
356,0,0,0,0,30,0.1,3,10,0,E,0
357,1,1,1,0,30,0.25,5,10,2,A,1
357,1,1,1,0,30,0.25,5,10,2,B,1
357,1,1,1,0,30,0.25,5,10,2,C,1
357,1,1,1,0,30,0.25,5,10,2,D,1
357,1,1,1,0,30,0.25,5,10,2,E,1
358,1,0,0,0.2,0,0.25,3,5,1,A,0
358,1,0,0,0.2,0,0.25,3,5,1,B,0
358,1,0,0,0.2,0,0.25,3,5,1,C,0
358,1,0,0,0.2,0,0.25,3,5,1,D,0
358,1,0,0,0.2,0,0.25,3,5,1,E,0
359,0,1,1,0,30,0.25,3,5,0,A,1
359,0,1,1,0,30,0.25,3,5,0,B,1
359,0,1,1,0,30,0.25,3,5,0,C,1
359,0,1,1,0,30,0.25,3,5,0,D,1
359,0,1,1,0,30,0.25,3,5,0,E,1
360,1,1,0,0,30,0.25,5,10,2,A,1
360,1,1,0,0,30,0.25,5,10,2,B,0
360,1,1,0,0,30,0.25,5,10,2,C,0
360,1,1,0,0,30,0.25,5,10,2,D,0
360,1,1,0,0,30,0.25,5,10,2,E,0
361,1,1,1,0,30,0.25,5,10,4,A,1
361,1,1,1,0,30,0.25,5,10,4,B,1
361,1,1,1,0,30,0.25,5,10,4,C,1
361,1,1,1,0,30,0.25,5,10,4,D,1
361,1,1,1,0,30,0.25,5,10,4,E,1
362,1,1,1,0.2,30,0.25,5,10,4,A,1
362,1,1,1,0.2,30,0.25,5,10,4,B,1
362,1,1,1,0.2,30,0.25,5,10,4,C,1
362,1,1,1,0.2,30,0.25,5,10,4,D,1
362,1,1,1,0.2,30,0.25,5,10,4,E,1
363,1,1,1,0,0,0.1,5,5,3,A,1
363,1,1,1,0,0,0.1,5,5,3,B,0
363,1,1,1,0,0,0.1,5,5,3,C,1
363,1,1,1,0,0,0.1,5,5,3,D,1
363,1,1,1,0,0,0.1,5,5,3,E,1
364,0,1,0,0.2,30,0.1,5,10,0,A,1
364,0,1,0,0.2,30,0.1,5,10,0,B,0
364,0,1,0,0.2,30,0.1,5,10,0,C,0
364,0,1,0,0.2,30,0.1,5,10,0,D,0
364,0,1,0,0.2,30,0.1,5,10,0,E,1
365,0,0,0,0,0,0.25,5,10,0,A,0
365,0,0,0,0,0,0.25,5,10,0,B,0
365,0,0,0,0,0,0.25,5,10,0,C,0
365,0,0,0,0,0,0.25,5,10,0,D,0
365,0,0,0,0,0,0.25,5,10,0,E,0
366,0,1,0,0.2,0,0.1,3,10,0,A,0
366,0,1,0,0.2,0,0.1,3,10,0,B,0
366,0,1,0,0.2,0,0.1,3,10,0,C,0
366,0,1,0,0.2,0,0.1,3,10,0,D,0
366,0,1,0,0.2,0,0.1,3,10,0,E,0
367,1,0,1,0.2,30,0.1,3,10,2,A,1
367,1,0,1,0.2,30,0.1,3,10,2,B,0
367,1,0,1,0.2,30,0.1,3,10,2,C,0
367,1,0,1,0.2,30,0.1,3,10,2,D,0
367,1,0,1,0.2,30,0.1,3,10,2,E,0
368,1,1,1,0,30,0.1,3,5,4,A,1
368,1,1,1,0,30,0.1,3,5,4,B,1
368,1,1,1,0,30,0.1,3,5,4,C,1
368,1,1,1,0,30,0.1,3,5,4,D,1
368,1,1,1,0,30,0.1,3,5,4,E,1
369,1,1,1,0,0,0.1,5,5,1,A,0
369,1,1,1,0,0,0.1,5,5,1,B,0
369,1,1,1,0,0,0.1,5,5,1,C,0
369,1,1,1,0,0,0.1,5,5,1,D,0
369,1,1,1,0,0,0.1,5,5,1,E,0
370,0,1,0,0.2,0,0.25,5,10,0,A,1
370,0,1,0,0.2,0,0.25,5,10,0,B,0
370,0,1,0,0.2,0,0.25,5,10,0,C,0
370,0,1,0,0.2,0,0.25,5,10,0,D,0
370,0,1,0,0.2,0,0.25,5,10,0,E,1
371,1,0,0,0,0,0.25,5,5,2,A,0
371,1,0,0,0,0,0.25,5,5,2,B,0
371,1,0,0,0,0,0.25,5,5,2,C,0
371,1,0,0,0,0,0.25,5,5,2,D,0
371,1,0,0,0,0,0.25,5,5,2,E,0
372,1,1,1,0,30,0.25,5,5,5,A,1
372,1,1,1,0,30,0.25,5,5,5,B,1
372,1,1,1,0,30,0.25,5,5,5,C,1
372,1,1,1,0,30,0.25,5,5,5,D,1
372,1,1,1,0,30,0.25,5,5,5,E,1
373,0,0,0,0.2,0,0.25,3,10,0,A,0
373,0,0,0,0.2,0,0.25,3,10,0,B,0
373,0,0,0,0.2,0,0.25,3,10,0,C,0
373,0,0,0,0.2,0,0.25,3,10,0,D,0
373,0,0,0,0.2,0,0.25,3,10,0,E,0
374,1,1,1,0,30,0.25,5,5,2,A,1
374,1,1,1,0,30,0.25,5,5,2,B,1
374,1,1,1,0,30,0.25,5,5,2,C,1
374,1,1,1,0,30,0.25,5,5,2,D,1
374,1,1,1,0,30,0.25,5,5,2,E,1
375,1,1,1,0.2,30,0.25,5,10,5,A,1
375,1,1,1,0.2,30,0.25,5,10,5,B,1
375,1,1,1,0.2,30,0.25,5,10,5,C,1
375,1,1,1,0.2,30,0.25,5,10,5,D,1
375,1,1,1,0.2,30,0.25,5,10,5,E,1
376,1,1,1,0.2,0,0.25,3,5,2,A,1
376,1,1,1,0.2,0,0.25,3,5,2,B,1
376,1,1,1,0.2,0,0.25,3,5,2,C,0
376,1,1,1,0.2,0,0.25,3,5,2,D,1
376,1,1,1,0.2,0,0.25,3,5,2,E,1
377,1,1,1,0,0,0.1,5,5,3,A,1
377,1,1,1,0,0,0.1,5,5,3,B,1
377,1,1,1,0,0,0.1,5,5,3,C,1
377,1,1,1,0,0,0.1,5,5,3,D,1
377,1,1,1,0,0,0.1,5,5,3,E,1
378,1,0,1,0,30,0.1,3,5,3,A,1
378,1,0,1,0,30,0.1,3,5,3,B,0
378,1,0,1,0,30,0.1,3,5,3,C,0
378,1,0,1,0,30,0.1,3,5,3,D,1
378,1,0,1,0,30,0.1,3,5,3,E,0
379,1,1,1,0.2,0,0.25,5,10,5,A,1
379,1,1,1,0.2,0,0.25,5,10,5,B,0
379,1,1,1,0.2,0,0.25,5,10,5,C,1
379,1,1,1,0.2,0,0.25,5,10,5,D,1
379,1,1,1,0.2,0,0.25,5,10,5,E,1
380,0,1,0,0,30,0.1,5,10,0,A,1
380,0,1,0,0,30,0.1,5,10,0,B,0
380,0,1,0,0,30,0.1,5,10,0,C,0
380,0,1,0,0,30,0.1,5,10,0,D,0
380,0,1,0,0,30,0.1,5,10,0,E,0
381,1,1,0,0,30,0.1,5,5,3,A,1
381,1,1,0,0,30,0.1,5,5,3,B,0
381,1,1,0,0,30,0.1,5,5,3,C,0
381,1,1,0,0,30,0.1,5,5,3,D,1
381,1,1,0,0,30,0.1,5,5,3,E,1
382,0,0,0,0,0,0.1,3,10,0,A,0
382,0,0,0,0,0,0.1,3,10,0,B,0
382,0,0,0,0,0,0.1,3,10,0,C,0
382,0,0,0,0,0,0.1,3,10,0,D,0
382,0,0,0,0,0,0.1,3,10,0,E,0
383,1,0,0,0,30,0.25,3,5,4,A,1
383,1,0,0,0,30,0.25,3,5,4,B,0
383,1,0,0,0,30,0.25,3,5,4,C,0
383,1,0,0,0,30,0.25,3,5,4,D,1
383,1,0,0,0,30,0.25,3,5,4,E,0
384,1,1,1,0,30,0.1,3,5,5,A,1
384,1,1,1,0,30,0.1,3,5,5,B,1
384,1,1,1,0,30,0.1,3,5,5,C,1
384,1,1,1,0,30,0.1,3,5,5,D,1
384,1,1,1,0,30,0.1,3,5,5,E,1
385,0,1,0,0,30,0.25,5,10,0,A,1
385,0,1,0,0,30,0.25,5,10,0,B,0
385,0,1,0,0,30,0.25,5,10,0,C,0
385,0,1,0,0,30,0.25,5,10,0,D,0
385,0,1,0,0,30,0.25,5,10,0,E,0
386,1,1,1,0.2,0,0.25,5,10,3,A,1
386,1,1,1,0.2,0,0.25,5,10,3,B,0
386,1,1,1,0.2,0,0.25,5,10,3,C,0
386,1,1,1,0.2,0,0.25,5,10,3,D,1
386,1,1,1,0.2,0,0.25,5,10,3,E,0
387,1,1,1,0,30,0.25,3,10,4,A,1
387,1,1,1,0,30,0.25,3,10,4,B,1
387,1,1,1,0,30,0.25,3,10,4,C,1
387,1,1,1,0,30,0.25,3,10,4,D,1
387,1,1,1,0,30,0.25,3,10,4,E,1
388,1,0,0,0,0,0.25,3,5,1,A,1
388,1,0,0,0,0,0.25,3,5,1,B,0
388,1,0,0,0,0,0.25,3,5,1,C,0
388,1,0,0,0,0,0.25,3,5,1,D,1
388,1,0,0,0,0,0.25,3,5,1,E,0
389,1,1,0,0.2,30,0.25,3,10,1,A,1
389,1,1,0,0.2,30,0.25,3,10,1,B,1
389,1,1,0,0.2,30,0.25,3,10,1,C,1
389,1,1,0,0.2,30,0.25,3,10,1,D,1
389,1,1,0,0.2,30,0.25,3,10,1,E,1
390,0,0,0,0,30,0.1,5,5,0,A,0
390,0,0,0,0,30,0.1,5,5,0,B,0
390,0,0,0,0,30,0.1,5,5,0,C,0
390,0,0,0,0,30,0.1,5,5,0,D,0
390,0,0,0,0,30,0.1,5,5,0,E,0
391,0,0,0,0,0,0.1,3,10,0,A,0
391,0,0,0,0,0,0.1,3,10,0,B,0
391,0,0,0,0,0,0.1,3,10,0,C,0
391,0,0,0,0,0,0.1,3,10,0,D,0
391,0,0,0,0,0,0.1,3,10,0,E,0
392,1,1,0,0.2,30,0.25,3,10,1,A,1
392,1,1,0,0.2,30,0.25,3,10,1,B,1
392,1,1,0,0.2,30,0.25,3,10,1,C,1
392,1,1,0,0.2,30,0.25,3,10,1,D,1
392,1,1,0,0.2,30,0.25,3,10,1,E,1
393,0,0,0,0.2,30,0.1,5,5,0,A,0
393,0,0,0,0.2,30,0.1,5,5,0,B,0
393,0,0,0,0.2,30,0.1,5,5,0,C,0
393,0,0,0,0.2,30,0.1,5,5,0,D,0
393,0,0,0,0.2,30,0.1,5,5,0,E,0
394,0,0,0,0.2,30,0.25,3,5,0,A,1
394,0,0,0,0.2,30,0.25,3,5,0,B,0
394,0,0,0,0.2,30,0.25,3,5,0,C,0
394,0,0,0,0.2,30,0.25,3,5,0,D,1
394,0,0,0,0.2,30,0.25,3,5,0,E,0
395,1,0,1,0.2,0,0.1,3,5,4,A,1
395,1,0,1,0.2,0,0.1,3,5,4,B,0
395,1,0,1,0.2,0,0.1,3,5,4,C,0
395,1,0,1,0.2,0,0.1,3,5,4,D,1
395,1,0,1,0.2,0,0.1,3,5,4,E,0
396,1,1,1,0.2,0,0.1,5,5,4,A,1
396,1,1,1,0.2,0,0.1,5,5,4,B,0
396,1,1,1,0.2,0,0.1,5,5,4,C,1
396,1,1,1,0.2,0,0.1,5,5,4,D,1
396,1,1,1,0.2,0,0.1,5,5,4,E,1
397,0,0,0,0.2,30,0.25,5,10,0,A,1
397,0,0,0,0.2,30,0.25,5,10,0,B,0
397,0,0,0,0.2,30,0.25,5,10,0,C,0
397,0,0,0,0.2,30,0.25,5,10,0,D,0
397,0,0,0,0.2,30,0.25,5,10,0,E,0
398,1,1,1,0.2,30,0.25,3,10,5,A,1
398,1,1,1,0.2,30,0.25,3,10,5,B,1
398,1,1,1,0.2,30,0.25,3,10,5,C,1
398,1,1,1,0.2,30,0.25,3,10,5,D,1
398,1,1,1,0.2,30,0.25,3,10,5,E,1
399,0,0,0,0,30,0.1,3,5,0,A,1
399,0,0,0,0,30,0.1,3,5,0,B,0
399,0,0,0,0,30,0.1,3,5,0,C,0
399,0,0,0,0,30,0.1,3,5,0,D,0
399,0,0,0,0,30,0.1,3,5,0,E,0
400,0,0,0,0.2,30,0.25,5,5,0,A,1
400,0,0,0,0.2,30,0.25,5,5,0,B,0
400,0,0,0,0.2,30,0.25,5,5,0,C,0
400,0,0,0,0.2,30,0.25,5,5,0,D,1
400,0,0,0,0.2,30,0.25,5,5,0,E,1
401,1,1,0,0.2,30,0.25,3,10,1,A,1
401,1,1,0,0.2,30,0.25,3,10,1,B,1
401,1,1,0,0.2,30,0.25,3,10,1,C,0
401,1,1,0,0.2,30,0.25,3,10,1,D,1
401,1,1,0,0.2,30,0.25,3,10,1,E,0
402,1,0,1,0.2,0,0.1,5,10,3,A,1
402,1,0,1,0.2,0,0.1,5,10,3,B,0
402,1,0,1,0.2,0,0.1,5,10,3,C,0
402,1,0,1,0.2,0,0.1,5,10,3,D,0
402,1,0,1,0.2,0,0.1,5,10,3,E,0
403,1,0,1,0.2,0,0.25,5,10,2,A,1
403,1,0,1,0.2,0,0.25,5,10,2,B,0
403,1,0,1,0.2,0,0.25,5,10,2,C,0
403,1,0,1,0.2,0,0.25,5,10,2,D,0
403,1,0,1,0.2,0,0.25,5,10,2,E,0
404,1,1,1,0,30,0.25,3,10,5,A,1
404,1,1,1,0,30,0.25,3,10,5,B,1
404,1,1,1,0,30,0.25,3,10,5,C,1
404,1,1,1,0,30,0.25,3,10,5,D,1
404,1,1,1,0,30,0.25,3,10,5,E,1
405,1,0,0,0,0,0.1,3,5,1,A,0
405,1,0,0,0,0,0.1,3,5,1,B,0
405,1,0,0,0,0,0.1,3,5,1,C,0
405,1,0,0,0,0,0.1,3,5,1,D,0
405,1,0,0,0,0,0.1,3,5,1,E,0
406,1,1,1,0,0,0.25,5,10,3,A,0
406,1,1,1,0,0,0.25,5,10,3,B,1
406,1,1,1,0,0,0.25,5,10,3,C,1
406,1,1,1,0,0,0.25,5,10,3,D,1
406,1,1,1,0,0,0.25,5,10,3,E,1
407,1,1,1,0.2,0,0.1,3,10,2,A,0
407,1,1,1,0.2,0,0.1,3,10,2,B,0
407,1,1,1,0.2,0,0.1,3,10,2,C,0
407,1,1,1,0.2,0,0.1,3,10,2,D,0
407,1,1,1,0.2,0,0.1,3,10,2,E,1
408,1,0,1,0.2,0,0.1,5,10,3,A,1
408,1,0,1,0.2,0,0.1,5,10,3,B,0
408,1,0,1,0.2,0,0.1,5,10,3,C,0
408,1,0,1,0.2,0,0.1,5,10,3,D,0
408,1,0,1,0.2,0,0.1,5,10,3,E,0
409,0,1,0,0,30,0.1,5,10,0,A,1
409,0,1,0,0,30,0.1,5,10,0,B,0
409,0,1,0,0,30,0.1,5,10,0,C,0
409,0,1,0,0,30,0.1,5,10,0,D,1
409,0,1,0,0,30,0.1,5,10,0,E,0
410,1,1,1,0.2,30,0.25,3,5,5,A,1
